name,objra,objdec,Bars
manga-10509-12701,167.847347825,47.3658048887,1.0
manga-10509-12702,167.133630157,47.3363337264,0.5
manga-10509-12703,168.545376088,48.318515932,0.5
manga-10509-12704,168.40611,47.48706,0.0
manga-10509-12705,167.503109526,46.7033038272,0.0
manga-10509-1901,166.612357587,47.7460499633,0.0
manga-10509-1902,168.06395216,46.9695036868,0.0
manga-10509-3701,166.871220787,46.354465407,1.0
manga-10509-3702,166.369848301,46.8211966096,0.0
manga-10509-3703,167.73444531,46.9441243017,0.75
manga-10509-3704,167.564300838,46.4415246751,0.5
manga-10509-6101,165.616654867,46.9392146212,0.0
manga-10509-6102,168.605214944,47.3792595864,0.5
manga-10509-6103,167.481550331,47.8018451869,0.0
manga-10509-6104,167.556889958,48.9514621448,0.0
manga-10509-9101,168.532451815,47.8043091248,0.0
manga-10509-9102,168.514656333,47.4482027361,0.0
manga-10510-12701,177.024570744,54.6462764388,0.25
manga-10510-12702,179.75915,54.81046,0.25
manga-10510-12703,178.823264014,56.3043213245,0.5
manga-10510-12704,179.117267145,55.1252090259,0.0
manga-10510-12705,181.255864886,54.0671182525,0.5
manga-10510-1901,178.779249963,55.2427321186,0.0
manga-10510-1902,179.95752263,54.801987181,0.0
manga-10510-3701,178.939510285,54.6758837523,0.0
manga-10510-3702,178.213821193,55.7918458313,0.0
manga-10510-3703,179.944205135,56.1997866856,0.0
manga-10510-3704,181.013986765,55.2049141816,0.0
manga-10510-6101,181.193442353,54.5752126422,0.75
manga-10510-6102,178.849434054,53.8995045098,0.0
manga-10510-6103,177.778667165,55.0787174228,0.0
manga-10510-6104,180.05782,56.2506,0.0
manga-10510-9101,178.740595593,54.9559349125,0.0
manga-10510-9102,178.88195517,54.8989046484,0.0
manga-10511-12701,131.51101,2.53328,0.0
manga-10511-12702,131.816453977,2.66039690286,0.0
manga-10511-12703,131.93000215,4.98338095162,0.0
manga-10511-12704,132.250239832,4.34377684732,0.0
manga-10511-12705,130.85869,3.61473,0.5
manga-10511-1901,130.862653629,4.43320488376,0.5
manga-10511-1902,131.017579081,2.71155432827,0.0
manga-10511-3701,131.881150795,2.69029801278,0.0
manga-10511-3702,131.5809234,4.06582588166,0.0
manga-10511-3703,132.797752143,4.88058987648,0.0
manga-10511-3704,131.827669591,2.76227753464,0.0
manga-10511-6101,130.858357231,2.90587249123,0.5
manga-10511-6102,132.185348603,4.33203747672,0.0
manga-10511-6103,132.207802048,4.589344541,0.0
manga-10511-6104,131.980479242,4.99220496157,0.0
manga-10511-9101,132.177854072,3.80622119598,0.0
manga-10511-9102,132.531730756,2.64785858588,0.0
manga-10512-12701,135.5654,3.16994,0.5
manga-10512-12702,136.015436579,3.58471960293,0.5
manga-10512-12703,136.212574979,5.11587927994,0.0
manga-10512-12704,136.272058301,3.85157518708,0.5
manga-10512-12705,136.97899429,3.27271277589,0.5
manga-10512-1901,135.52746784,3.49770217058,0.0
manga-10512-1902,135.588284493,3.61573908716,0.0
manga-10512-3701,135.691046909,3.27508501059,0.0
manga-10512-3702,135.510780261,3.59045408948,0.5
manga-10512-3703,135.689933372,3.4118698826,0.5
manga-10512-3704,136.477273041,3.07847098232,0.0
manga-10512-6101,135.622449532,3.38500473256,0.0
manga-10512-6102,136.375519471,3.47303038424,0.0
manga-10512-6103,135.888963841,3.3758393992,0.0
manga-10512-6104,136.76973698,3.14613747011,0.25
manga-10512-9101,135.436308727,3.3857329222,0.5
manga-10512-9102,137.15019,3.21709,0.0
manga-10513-12701,140.652398683,-0.409026807104,0.0
manga-10513-12702,140.95013456,2.11272155396,0.75
manga-10513-12703,140.293468411,2.20121341806,0.5
manga-10513-12704,141.447773288,2.08960233347,1.0
manga-10513-12705,141.123598297,1.21203549842,0.0
manga-10513-1902,140.372732157,-0.268860484044,1.0
manga-10513-3701,140.827895393,1.58311208801,1.0
manga-10513-3703,140.805132647,2.06006035127,0.0
manga-10513-3704,141.596842172,1.58176565935,0.0
manga-10513-6101,141.440478727,-0.113960101805,0.0
manga-10513-6102,141.583919955,0.457419463447,0.75
manga-10513-6103,141.026997849,2.08251109398,1.0
manga-10513-6104,142.149234095,1.57855330659,0.0
manga-10513-9101,141.686353761,1.15429681512,0.0
manga-10513-9102,141.88658733,1.760245444,0.0
manga-10514-12701,143.501509872,2.47729699669,0.5
manga-10514-12702,144.2185935,3.13735266543,0.5
manga-10514-12703,143.968853917,4.0168115719,0.5
manga-10514-12704,145.613449472,3.34728135553,1.0
manga-10514-12705,144.62822,2.57328,0.0
manga-10514-1901,143.690715268,3.09643639786,0.75
manga-10514-1902,145.65237,2.5711,0.0
manga-10514-3701,144.169753026,2.70357082064,0.0
manga-10514-3702,143.734945063,3.25527333962,0.0
manga-10514-3703,144.54517272,3.07892141209,0.5
manga-10514-3704,145.657043911,2.09254870044,0.0
manga-10514-6101,143.999404537,2.46283299157,0.0
manga-10514-6102,145.163894791,2.48990023939,0.0
manga-10514-6103,145.470851736,2.96887156738,0.0
manga-10514-6104,145.782003228,3.43005485524,0.0
manga-10514-9101,144.489626451,3.46291469133,0.0
manga-10514-9102,145.151611328,3.57702112198,0.0
manga-10515-12701,147.630692086,4.2105830266,0.0
manga-10515-12702,148.002980984,4.15077036024,0.0
manga-10515-12703,148.907297616,5.46304830801,0.0
manga-10515-12704,148.034450541,4.25231711354,0.0
manga-10515-12705,148.209994818,3.5990648666,0.0
manga-10515-1901,147.325419485,5.56595651099,0.5
manga-10515-1902,147.361095245,4.00315975513,0.5
manga-10515-3701,147.253068894,4.30316933692,0.0
manga-10515-3702,147.512787176,6.17520520052,0.0
manga-10515-3703,147.492434513,5.52012829688,0.0
manga-10515-3704,147.646179593,4.77311761979,0.75
manga-10515-6101,147.947455457,3.56530918454,0.0
manga-10515-6102,147.402764159,4.11628565631,0.0
manga-10515-6103,147.79742386,6.08197351691,0.0
manga-10515-6104,149.297875445,5.20136465374,0.75
manga-10515-9101,147.560052618,4.19885930859,0.5
manga-10515-9102,148.918667352,5.043535237,0.0
manga-10516-12701,150.529327393,3.05768609047,0.75
manga-10516-12702,151.445929139,2.24663975841,0.0
manga-10516-12703,151.892612414,3.56998339052,0.0
manga-10516-12704,151.298931289,3.3541530457,0.5
manga-10516-12705,151.352396207,2.54917121522,0.0
manga-10516-1901,151.395741231,3.05361497547,0.5
manga-10516-1902,151.584071897,3.12455907023,0.0
manga-10516-3701,150.955434487,2.27135412334,0.0
manga-10516-3702,151.551455242,2.52386220768,0.5
manga-10516-3703,151.872095708,3.67364870273,0.0
manga-10516-3704,151.32819022,2.49572834451,0.0
manga-10516-6101,151.139472965,1.78775333438,0.0
manga-10516-6102,151.365365365,2.63310725442,1.0
manga-10516-6103,151.856179318,3.50876498818,0.0
manga-10516-6104,151.836078887,4.07931108101,0.5
manga-10516-9101,151.534866683,2.96902542051,0.5
manga-10516-9102,151.941809766,3.37104432427,0.0
manga-10517-12701,149.673993891,5.26433975372,0.5
manga-10517-12702,149.99409,5.32659,0.0
manga-10517-12703,151.399124178,4.27941035421,0.25
manga-10517-12704,150.071302979,4.8887850018,0.0
manga-10517-12705,150.584057788,3.70042331118,0.0
manga-10517-1901,150.482585714,6.30027090934,0.0
manga-10517-1902,150.695884418,4.43327940561,0.5
manga-10517-3701,151.006757787,4.05117649365,0.0
manga-10517-3702,150.101312477,4.40163275046,0.0
manga-10517-3703,150.264031519,4.61927817236,1.0
manga-10517-3704,150.94037383,3.67634103993,0.0
manga-10517-6101,151.01609322,4.28144369832,0.0
manga-10517-6102,151.17068946,4.81820297683,0.5
manga-10517-6103,150.016408109,4.81252820355,0.0
manga-10517-6104,150.739858783,6.27163619047,0.0
manga-10517-9101,149.527077928,4.36671357259,0.5
manga-10517-9102,151.50901051,4.52213467075,0.0
manga-10518-12701,151.664931445,5.979090741,0.0
manga-10518-12702,153.213904967,4.79449234904,0.25
manga-10518-12703,153.882489892,6.02854575544,0.0
manga-10518-12704,152.680678392,6.20039141093,0.0
manga-10518-12705,154.085415569,4.82202893955,0.0
manga-10518-1901,151.327179949,5.56968701775,0.25
manga-10518-1902,153.999769192,4.95475578525,0.0
manga-10518-3701,152.870773315,5.14903593063,0.0
manga-10518-3702,152.645678612,6.16729561947,0.0
manga-10518-3703,152.620083333,5.5368,0.0
manga-10518-3704,154.249427447,5.12629265284,0.0
manga-10518-6101,151.559595312,5.78980506263,0.0
manga-10518-6102,153.819454626,5.38695887702,0.0
manga-10518-6103,151.376076038,5.67209502238,0.75
manga-10518-6104,154.180712461,5.15450020525,0.25
manga-10518-9101,152.066817164,4.9153789579,0.0
manga-10518-9102,153.761128184,5.67693109095,1.0
manga-10519-12701,154.46024341,5.86359308276,0.25
manga-10519-12702,154.495771357,5.30625996878,0.0
manga-10519-12703,154.676168392,6.80063753804,0.0
manga-10519-12704,154.896046528,6.32635857324,0.25
manga-10519-12705,155.712556543,4.76579400096,0.75
manga-10519-1901,154.459189205,6.6322478037,0.5
manga-10519-1902,154.53574771,6.43135496705,0.25
manga-10519-3701,154.088470531,5.97499672939,0.0
manga-10519-3702,154.003707593,6.14239416346,0.0
manga-10519-3703,154.505850861,5.76529807931,0.0
manga-10519-3704,154.598493301,5.73612746941,0.0
manga-10519-6101,154.0135,5.12019444444,0.0
manga-10519-6102,154.823301033,4.763065705,0.0
manga-10519-6103,154.000869673,6.25144337805,0.0
manga-10519-6104,154.747455781,6.66668719138,0.0
manga-10519-9101,155.012887861,5.20411639335,0.0
manga-10519-9102,155.401392135,6.0259470289,0.0
manga-10520-12701,156.536580101,4.37280550892,0.25
manga-10520-12702,156.266309583,5.07132886241,0.75
manga-10520-12703,157.924784457,5.57653358558,1.0
manga-10520-12704,157.51995884,5.0475459684,0.5
manga-10520-12705,157.926203651,4.06165395824,0.0
manga-10520-1901,157.560367758,5.74815424575,1.0
manga-10520-1902,157.208174735,4.96056352815,1.0
manga-10520-3701,156.323175482,4.93432809008,0.0
manga-10520-3702,158.719106156,5.10058797965,0.0
manga-10520-3703,158.737837257,4.83178336808,0.0
manga-10520-3704,158.758122998,4.54492164998,0.25
manga-10520-6101,157.90605218,4.01863688012,1.0
manga-10520-6102,158.390418286,4.26384019009,0.0
manga-10520-6103,157.733959873,5.93136162735,0.0
manga-10520-6104,157.778996431,4.11659218313,0.5
manga-10520-9101,156.357997538,5.53438821263,0.5
manga-10520-9102,156.502237368,5.48432251532,0.5
manga-10837-12701,159.469125208,2.38905383009,0.0
manga-10837-12702,159.831131455,2.32176583596,0.0
manga-10837-12703,159.999304944,3.11228059319,0.0
manga-10837-12704,160.993312407,1.93580480758,0.5
manga-10837-12705,160.63815,0.93324,0.0
manga-10837-1901,159.976087124,0.962293208683,0.0
manga-10837-1902,160.255051842,0.632621978343,0.0
manga-10837-3701,160.143695777,0.817428701321,0.0
manga-10837-3702,159.019020597,2.85321258516,0.0
manga-10837-3703,160.760695729,0.905083425199,0.0
manga-10837-3704,160.966486064,1.06166869482,0.0
manga-10837-6101,161.289586888,1.54801263764,0.0
manga-10837-6102,159.827060624,0.839857502776,0.0
manga-10837-6103,159.847849312,1.02254887965,0.0
manga-10837-6104,161.129246276,2.36634677218,0.0
manga-10837-9101,159.735866865,2.67900616797,0.0
manga-10837-9102,159.348457701,2.31264604946,0.0
manga-10838-12701,146.439158931,33.8702469092,0.5
manga-10838-12702,146.523056831,34.6242573202,0.0
manga-10838-12703,147.429978152,35.18604685,0.0
manga-10838-12704,146.716362478,35.2510982477,0.0
manga-10838-12705,147.722376009,34.520453146,0.0
manga-10838-1901,146.775298691,34.7567946051,0.0
manga-10838-1902,147.550308228,34.6986732483,0.0
manga-10838-3701,146.255605474,35.2419252494,0.0
manga-10838-3702,146.293094987,35.7776130412,0.0
manga-10838-3703,146.660607822,35.9951893756,0.0
manga-10838-3704,147.069597496,35.4250109523,0.0
manga-10838-6101,145.50128,35.36446,0.0
manga-10838-6102,146.10779127,34.7023554655,0.0
manga-10838-6103,146.414570885,36.0000267413,0.0
manga-10838-6104,147.467172107,34.7140936363,0.0
manga-10838-9101,145.81603731,35.2061981095,0.0
manga-10838-9102,146.081824536,34.0488718479,0.5
manga-10839-12701,132.575685553,0.0593594320599,0.5
manga-10839-12702,132.506703434,0.225763019316,0.0
manga-10839-12703,132.509380358,2.28553518153,0.0
manga-10839-12704,132.736664032,2.33839227479,0.0
manga-10839-12705,132.679525546,1.35070562856,0.25
manga-10839-1901,132.683673156,1.29938672517,0.0
manga-10839-1902,132.803665792,1.06192681901,0.75
manga-10839-3701,132.790822775,0.253587446433,0.0
manga-10839-3702,133.518356818,0.853219180097,0.0
manga-10839-3703,133.505767787,0.558987867713,0.0
manga-10839-3704,133.535519558,0.498575749456,0.0
manga-10839-6101,133.494549102,0.35004036322,1.0
manga-10839-6102,132.711264883,0.373292482472,0.0
manga-10839-6103,132.106748492,2.28783076249,0.0
manga-10839-6104,132.387849075,1.72803042836,0.0
manga-10839-9101,133.617493901,1.20203192978,0.0
manga-10839-9102,133.652534765,0.642573944,0.0
manga-10840-12701,133.366153731,4.31967492711,0.0
manga-10840-12702,133.971619306,4.37502180545,0.75
manga-10840-12703,135.315147082,4.11804257374,0.0
manga-10840-12704,133.386398991,4.78184191969,0.0
manga-10840-12705,134.335451059,2.92133826593,0.75
manga-10840-1901,133.278068655,3.81465039044,0.0
manga-10840-1902,134.609204327,3.39407130728,0.75
manga-10840-3701,133.190069669,3.59764017153,1.0
manga-10840-3702,133.924936501,4.99479158211,0.0
manga-10840-3703,134.522081756,3.75649240107,1.0
manga-10840-3704,134.713506361,2.91308119194,0.0
manga-10840-6101,132.890666103,3.10069058685,0.0
manga-10840-6102,133.479259235,3.73579678591,0.0
manga-10840-6103,133.82022248,4.46782541518,0.0
manga-10840-6104,135.207561214,4.58329986702,0.0
manga-10840-9101,133.686417867,4.3019054711,0.0
manga-10840-9102,134.41458,2.98752,0.25
manga-10841-12701,142.002658665,1.67148730899,0.5
manga-10841-12702,140.94296677,2.75330166004,0.5
manga-10841-12703,141.177570504,3.36929686302,0.0
manga-10841-12704,142.744758326,3.80772056638,0.0
manga-10841-12705,143.096339072,2.54760497021,1.0
manga-10841-1901,143.235132181,2.93930954322,0.0
manga-10841-1902,143.588103543,3.1094669236,0.0
manga-10841-3701,142.421556777,2.20557617386,0.0
manga-10841-3702,141.617532291,2.30029281608,0.0
manga-10841-3703,142.577724835,3.82190857263,0.75
manga-10841-3704,142.359262489,2.07070953407,0.25
manga-10841-6101,141.921452471,1.89959942368,0.0
manga-10841-6102,142.473127056,2.28036169766,0.25
manga-10841-6103,141.228315879,3.35585557285,0.0
manga-10841-6104,143.46898,3.12337,0.0
manga-10841-9101,141.845740743,2.1356121571,0.0
manga-10841-9102,141.923608314,3.99419539889,0.0
manga-10842-12701,140.16036,3.75627,0.25
manga-10842-12702,139.888017431,5.88279932367,1.0
manga-10842-12703,141.259771874,6.26879065013,0.5
manga-10842-12704,140.57332378,4.70834336026,0.5
manga-10842-12705,141.292491111,4.46504814413,0.5
manga-10842-1901,140.963576504,5.19494607791,0.0
manga-10842-3701,140.177024056,4.96070994469,0.25
manga-10842-3702,141.004574848,5.20940118343,0.0
manga-10842-3703,141.06409,5.94114,1.0
manga-10842-3704,141.347424836,4.50906861972,0.0
manga-10842-6101,141.035609483,4.01284220534,0.0
manga-10842-6102,140.011912499,5.73558574674,0.5
manga-10842-6103,140.270627533,6.19564114315,0.0
manga-10842-6104,141.30231632,5.35174260957,0.0
manga-10842-9101,139.741936179,5.88839374287,0.0
manga-10842-9102,141.915720758,5.05347559169,0.5
manga-10843-12701,149.160893852,-0.358021784,0.0
manga-10843-12702,149.061202365,0.10314432417,0.0
manga-10843-12703,149.657311739,0.870762819465,0.0
manga-10843-12704,149.707718089,0.836657711419,0.0
manga-10843-12705,149.646777162,-0.836918826549,0.0
manga-10843-1901,149.456451416,-0.210921883583,0.75
manga-10843-1902,149.88145083,-0.256509657052,1.0
manga-10843-3701,148.979516543,-0.190297943214,0.0
manga-10843-3702,149.149134006,1.4285257225,0.25
manga-10843-3703,149.09069,-0.25119,0.0
manga-10843-3704,149.654693352,-0.92951790946,0.0
manga-10843-6101,149.447919799,-0.302893892239,0.0
manga-10843-6102,149.214179832,0.208807007934,0.0
manga-10843-6103,148.846633049,0.878933630002,1.0
manga-10843-6104,149.041018227,0.325862090579,1.0
manga-10843-9101,148.43291,-0.09018,0.0
manga-10843-9102,149.112571269,0.129737435983,0.0
manga-10844-12701,144.561800817,4.1525380148,0.5
manga-10844-12702,145.785701673,3.94021044647,0.5
manga-10844-12703,145.252349441,5.57521162199,0.0
manga-10844-12704,144.984886675,4.97059706983,0.0
manga-10844-12705,145.79002218,3.86671862661,0.5
manga-10844-1901,144.57672,4.09397,0.0
manga-10844-1902,146.112319946,4.49913597107,0.0
manga-10844-3701,145.021695659,4.62302920354,0.0
manga-10844-3702,145.590507164,4.35448236168,1.0
manga-10844-3703,146.397714484,4.41058420411,0.5
manga-10844-3704,146.67330885,4.31810959182,0.0
manga-10844-6101,144.973404651,3.81402522897,0.0
manga-10844-6102,146.086870473,4.59218365697,0.0
manga-10844-6103,146.091076075,6.07547623633,0.0
manga-10844-6104,145.847277242,6.30103139194,0.0
manga-10844-9101,144.609457956,5.20638455722,1.0
manga-10844-9102,145.831379014,5.89553882207,0.0
manga-10845-12701,147.98060382,3.48339681461,0.0
manga-10845-12702,148.54456,2.28718,0.5
manga-10845-12703,149.872800868,3.89310179389,0.0
manga-10845-12704,150.284667141,3.27964173031,0.5
manga-10845-12705,150.238559763,3.14176993025,0.75
manga-10845-1901,148.4170157,3.48359201386,0.0
manga-10845-1902,149.46602759,1.75540777215,1.0
manga-10845-3701,148.962814973,1.5781134226,0.0
manga-10845-3702,148.617712893,2.39416041011,0.0
manga-10845-3703,149.244441227,3.77796056541,1.0
manga-10845-3704,148.395312617,2.96832896038,0.0
manga-10845-6101,149.593812964,1.58470921575,0.0
manga-10845-6102,148.343062393,2.67511861027,0.0
manga-10845-6103,149.210547355,3.74974999602,0.75
manga-10845-6104,149.636259993,3.45426345784,0.25
manga-10845-9101,148.530300975,3.17309905231,0.75
manga-10845-9102,149.78242985,2.70369560508,0.0
manga-10846-12701,154.203033529,-0.850370750858,0.0
manga-10846-12702,153.607092435,-0.871871725209,0.0
manga-10846-12703,154.419187615,-0.481650160624,0.0
manga-10846-12704,154.008805425,-0.251277945605,0.25
manga-10846-12705,154.4064,-0.77982,0.5
manga-10846-1901,153.63085745,-0.259439269596,0.25
manga-10846-1902,153.691233229,-0.339349545131,0.0
manga-10846-3701,153.495417658,-0.951625282797,1.0
manga-10846-3702,153.472705403,-0.876670565249,0.0
manga-10846-3703,154.42483585,-0.584250259153,0.0
manga-10846-3704,154.572992959,-0.725380172554,0.0
manga-10846-6101,152.567214966,-0.0747910365462,0.0
manga-10846-6102,153.426107934,-0.907199459025,0.0
manga-10846-6103,153.725625974,-0.794537716089,0.0
manga-10846-6104,154.527786255,0.0999489203095,0.25
manga-10846-9101,153.650893855,-0.887640757253,0.0
manga-10846-9102,153.664814004,-0.830923749107,0.5
manga-11004-12701,196.110590139,27.304313566,0.5
manga-11004-12702,196.361826695,25.1910488195,0.0
manga-11004-12703,195.871154137,26.5505176578,0.0
manga-11004-12704,197.05877422,27.5158507658,1.0
manga-11004-12705,196.117632043,26.6719551868,0.0
manga-11004-1901,196.929799257,27.5096494472,0.0
manga-11004-1902,198.656661987,26.1239738464,0.0
manga-11004-3701,196.868220952,26.7255060341,0.0
manga-11004-3702,197.010790772,27.3112132886,0.25
manga-11004-3703,197.92175293,26.3901329041,0.0
manga-11004-3704,198.260390445,25.953825952,0.0
manga-11004-6101,196.648322599,27.1687341435,0.0
